# lambda	flux	error	variance	counts	eig1	eig2	eig3	eig4	eig5
5946	1.1568E+000	3.5179E-004	3.5042E-002	9922	8.2560E-003	7.8664E-003	-1.2685E-002	-1.8087E-003	-6.3609E-003
5947	1.1565E+000	3.4880E-004	3.4745E-002	9923	8.1621E-003	7.2970E-003	-1.1553E-002	-1.9696E-003	-6.2498E-003
5948	1.1560E+000	3.5105E-004	3.4976E-002	9927	8.2544E-003	7.4150E-003	-1.1688E-002	-7.3800E-004	-5.6514E-003
5949	1.1539E+000	3.6247E-004	3.6119E-002	9930	8.4753E-003	7.8263E-003	-1.4470E-002	1.4820E-003	-6.0070E-003
5950	1.1512E+000	3.5723E-004	3.5595E-002	9929	8.5250E-003	8.3499E-003	-1.4884E-002	3.5413E-003	-3.9414E-003
5951	1.1484E+000	3.5550E-004	3.5423E-002	9929	8.6112E-003	8.3550E-003	-1.3390E-002	4.5978E-003	-2.6543E-003
5952	1.1459E+000	3.5780E-004	3.5663E-002	9935	8.6201E-003	8.3682E-003	-1.1280E-002	4.7743E-003	-3.6473E-003
5953	1.1439E+000	3.6052E-004	3.5945E-002	9941	8.7917E-003	8.5262E-003	-1.0047E-002	5.2824E-003	-3.3693E-003
5954	1.1419E+000	3.5866E-004	3.5763E-002	9943	8.9112E-003	8.3855E-003	-9.9888E-003	5.5646E-003	-1.6146E-003
5955	1.1411E+000	3.5949E-004	3.5848E-002	9944	8.8629E-003	8.4669E-003	-1.0461E-002	6.3990E-003	-9.1586E-004
5956	1.1412E+000	3.6805E-004	3.6705E-002	9946	9.0596E-003	9.0396E-003	-1.0077E-002	7.4655E-003	7.1692E-005
5957	1.1419E+000	3.5909E-004	3.5824E-002	9953	8.8444E-003	8.4329E-003	-1.0529E-002	6.1230E-003	8.8800E-004
5958	1.1430E+000	3.5482E-004	3.5401E-002	9955	8.7454E-003	8.3360E-003	-1.1157E-002	4.5002E-003	-6.8061E-004
5959	1.1450E+000	3.5940E-004	3.5864E-002	9958	8.6748E-003	8.6308E-003	-1.2061E-002	3.0874E-003	-3.1332E-003
5960	1.1489E+000	3.5729E-004	3.5660E-002	9962	8.6117E-003	8.3261E-003	-1.2560E-002	2.7439E-003	-2.3909E-003
5961	1.1531E+000	3.4939E-004	3.4872E-002	9962	8.6043E-003	7.6854E-003	-1.1137E-002	2.5516E-003	-2.6763E-003
5962	1.1562E+000	3.5850E-004	3.5784E-002	9963	8.8627E-003	8.6294E-003	-1.1400E-002	1.1640E-003	-4.4472E-003
5963	1.1592E+000	3.6494E-004	3.6437E-002	9969	8.9439E-003	9.1653E-003	-1.3510E-002	6.3743E-004	-6.7621E-003
5964	1.1620E+000	3.6336E-004	3.6287E-002	9973	8.6921E-003	8.8796E-003	-1.3918E-002	9.8427E-004	-8.0190E-003
5965	1.1647E+000	3.5378E-004	3.5333E-002	9975	8.5409E-003	8.5870E-003	-1.2585E-002	9.6915E-004	-6.5809E-003
5966	1.1670E+000	3.5735E-004	3.5694E-002	9977	8.6704E-003	9.0807E-003	-1.1871E-002	8.6096E-004	-5.0909E-003
5967	1.1688E+000	3.6400E-004	3.6365E-002	9981	8.6718E-003	9.2208E-003	-1.2384E-002	1.8617E-003	-4.1538E-003
5968	1.1707E+000	3.6386E-004	3.6357E-002	9984	8.6544E-003	9.3938E-003	-1.2418E-002	-1.4612E-004	-3.9848E-003
5969	1.1723E+000	3.6167E-004	3.6147E-002	9989	8.7741E-003	8.3121E-003	-1.2132E-002	4.2210E-004	-3.7077E-003
5970	1.1739E+000	3.6107E-004	3.6095E-002	9993	8.7692E-003	7.8325E-003	-1.2181E-002	-8.9755E-004	-4.8172E-003
5971	1.1746E+000	3.5972E-004	3.5960E-002	9993	8.5890E-003	7.9358E-003	-1.3470E-002	-2.2955E-003	-6.9500E-003
5972	1.1745E+000	3.5738E-004	3.5734E-002	9997	8.6537E-003	7.8339E-003	-1.4100E-002	-4.1185E-003	-8.0246E-003
5973	1.1734E+000	3.5355E-004	3.5357E-002	10001	8.5478E-003	7.6898E-003	-1.3801E-002	-4.0152E-003	-6.6245E-003
5974	1.1710E+000	3.5737E-004	3.5743E-002	10003	8.6742E-003	7.4206E-003	-1.3454E-002	-2.9505E-003	-6.2529E-003
5975	1.1678E+000	3.6121E-004	3.6128E-002	10004	8.9030E-003	8.3192E-003	-1.2750E-002	-1.8367E-003	-6.6658E-003
5976	1.1639E+000	3.6218E-004	3.6234E-002	10009	9.1226E-003	8.8905E-003	-1.3649E-002	3.5070E-004	-5.1981E-003
5977	1.1600E+000	3.6183E-004	3.6201E-002	10010	9.0009E-003	8.9362E-003	-1.3451E-002	2.6114E-003	-6.4426E-003
5978	1.1561E+000	3.6630E-004	3.6652E-002	10012	9.2174E-003	8.6555E-003	-1.1450E-002	4.2664E-003	-3.7438E-004
5979	1.1522E+000	3.6193E-004	3.6218E-002	10014	9.1933E-003	8.3126E-003	-1.1068E-002	5.8893E-003	-1.0868E-003
5980	1.1488E+000	3.5941E-004	3.5967E-002	10015	9.2200E-003	8.4362E-003	-1.1646E-002	5.6661E-003	9.8929E-004
5981	1.1459E+000	3.5810E-004	3.5840E-002	10017	8.9575E-003	8.7275E-003	-1.1861E-002	5.7489E-003	2.5128E-004
5982	1.1442E+000	3.5978E-004	3.6013E-002	10019	8.8110E-003	8.6831E-003	-1.1151E-002	6.0055E-003	-1.6640E-003
5983	1.1418E+000	3.5315E-004	3.5351E-002	10020	8.8531E-003	7.7848E-003	-1.0685E-002	4.8569E-003	-2.7667E-003
5984	1.1402E+000	3.5113E-004	3.5150E-002	10021	8.9374E-003	6.8342E-003	-9.7401E-003	5.6763E-003	-6.9459E-004
5985	1.1402E+000	3.6056E-004	3.6096E-002	10022	8.9857E-003	8.1353E-003	-1.0975E-002	7.9653E-003	5.3013E-004
5986	1.1393E+000	3.6493E-004	3.6534E-002	10022	9.2147E-003	8.5246E-003	-1.2057E-002	9.9448E-003	7.4935E-004
5987	1.1398E+000	3.6235E-004	3.6276E-002	10022	9.3253E-003	8.4405E-003	-1.0671E-002	1.0604E-002	1.1694E-003
5988	1.1423E+000	3.6386E-004	3.6426E-002	10022	9.3244E-003	8.1613E-003	-1.1130E-002	7.5623E-003	5.9908E-004
5989	1.1451E+000	3.6288E-004	3.6328E-002	10022	9.1267E-003	7.6557E-003	-1.1100E-002	4.3583E-003	4.2832E-004
5990	1.1491E+000	3.6204E-004	3.6246E-002	10023	9.1871E-003	8.3744E-003	-1.2616E-002	1.9012E-003	-1.7885E-003
5991	1.1526E+000	3.5650E-004	3.5688E-002	10021	9.0526E-003	8.4855E-003	-1.3907E-002	2.7559E-003	-2.9602E-003
5992	1.1559E+000	3.6185E-004	3.6222E-002	10020	8.9811E-003	8.7132E-003	-1.4502E-002	-5.1687E-004	-4.0096E-003
5993	1.1584E+000	3.6229E-004	3.6257E-002	10015	8.8188E-003	8.2044E-003	-1.4748E-002	-4.1790E-003	-6.2234E-003
5994	1.1606E+000	3.5225E-004	3.5255E-002	10017	8.6630E-003	7.6539E-003	-1.4697E-002	-3.3190E-003	-4.3708E-003
5995	1.1609E+000	3.5636E-004	3.5659E-002	10013	8.7535E-003	7.8468E-003	-1.5104E-002	-2.4158E-003	-8.4471E-003
5996	1.1610E+000	3.5900E-004	3.5917E-002	10009	8.7967E-003	7.7865E-003	-1.4695E-002	-2.4453E-003	-6.7940E-003
5997	1.1595E+000	3.6135E-004	3.6150E-002	10008	8.9670E-003	8.0298E-003	-1.3924E-002	-1.0114E-003	-5.6815E-003
5998	1.1575E+000	3.6520E-004	3.6532E-002	10006	9.1585E-003	8.7978E-003	-1.3433E-002	-1.1519E-003	-5.2421E-003
5999	1.1554E+000	3.6682E-004	3.6693E-002	10006	9.1593E-003	8.6974E-003	-1.3420E-002	2.0163E-003	-3.1842E-003
6000	1.1532E+000	3.6392E-004	3.6399E-002	10004	9.0427E-003	8.3711E-003	-1.3796E-002	3.7401E-003	-4.2529E-003
6001	1.1501E+000	3.6437E-004	3.6448E-002	10006	9.2239E-003	7.3656E-003	-1.3177E-002	4.2565E-003	-2.5342E-003
6002	1.1476E+000	3.6678E-004	3.6691E-002	10007	9.3370E-003	8.1549E-003	-1.3115E-002	3.1252E-003	-2.5049E-003
6003	1.1458E+000	3.6623E-004	3.6639E-002	10009	9.2487E-003	8.6274E-003	-1.2154E-002	2.0758E-003	-2.5967E-003
6004	1.1437E+000	3.6542E-004	3.6558E-002	10009	9.2232E-003	8.7692E-003	-1.1137E-002	9.6018E-004	-3.7269E-003
6005	1.1414E+000	3.5874E-004	3.5892E-002	10010	8.9695E-003	8.7298E-003	-1.3041E-002	2.2744E-003	-6.6090E-004
6006	1.1398E+000	3.5859E-004	3.5883E-002	10013	8.8966E-003	8.3593E-003	-1.2749E-002	3.8520E-003	-1.5361E-003
6007	1.1381E+000	3.6516E-004	3.6540E-002	10013	9.0163E-003	8.4071E-003	-1.2631E-002	4.0270E-003	-1.9115E-003
6008	1.1369E+000	3.6077E-004	3.6104E-002	10015	8.9934E-003	7.9959E-003	-1.2614E-002	4.8609E-003	-1.2738E-003
6009	1.1356E+000	3.5968E-004	3.5995E-002	10015	8.8374E-003	8.9131E-003	-1.3932E-002	5.8682E-003	-2.9081E-003
6010	1.1350E+000	3.6343E-004	3.6375E-002	10018	8.9018E-003	8.7059E-003	-1.3272E-002	5.3345E-003	-1.5616E-003
6011	1.1349E+000	3.7028E-004	3.7065E-002	10020	9.1884E-003	8.4635E-003	-1.3785E-002	3.0269E-003	-1.4376E-003
6012	1.1349E+000	3.6265E-004	3.6303E-002	10021	9.0668E-003	8.6229E-003	-1.4416E-002	2.8690E-003	-1.3680E-003
6013	1.1345E+000	3.5794E-004	3.5828E-002	10019	8.9407E-003	8.5780E-003	-1.5052E-002	1.5283E-003	-2.0454E-003
6014	1.1344E+000	3.5683E-004	3.5715E-002	10018	8.9537E-003	8.3261E-003	-1.3136E-002	7.1964E-004	-2.6654E-003
6015	1.1341E+000	3.6006E-004	3.6043E-002	10020	8.9629E-003	7.8352E-003	-1.3395E-002	4.7430E-004	-1.5230E-003
6016	1.1329E+000	3.5964E-004	3.6001E-002	10020	9.0728E-003	8.3030E-003	-1.3291E-002	3.7596E-003	-2.9921E-003
6017	1.1319E+000	3.6433E-004	3.6470E-002	10020	9.3843E-003	8.0712E-003	-1.1898E-002	3.9521E-003	-2.8778E-003
6018	1.1311E+000	3.7021E-004	3.7056E-002	10019	9.3545E-003	8.8075E-003	-1.3236E-002	5.5768E-003	-4.0768E-003
6019	1.1308E+000	3.7137E-004	3.7162E-002	10013	9.4372E-003	8.9181E-003	-1.2855E-002	5.4408E-003	-2.6650E-003
6020	1.1301E+000	3.6510E-004	3.6525E-002	10008	9.4336E-003	8.0895E-003	-1.2477E-002	6.6796E-003	-6.5359E-004
6021	1.1307E+000	3.7116E-004	3.7123E-002	10004	9.4666E-003	8.3989E-003	-1.1579E-002	6.6491E-003	-8.9200E-004
6022	1.1315E+000	3.7147E-004	3.7132E-002	9992	9.4289E-003	8.1911E-003	-1.0958E-002	8.1354E-003	9.3741E-004
6023	1.1343E+000	3.7013E-004	3.6969E-002	9976	9.5863E-003	8.6043E-003	-1.0000E-002	7.9614E-003	5.9809E-004
6024	1.1375E+000	3.7554E-004	3.7490E-002	9966	9.8272E-003	8.2247E-003	-1.0531E-002	7.2790E-003	-3.2404E-004
6025	1.1422E+000	3.7583E-004	3.7500E-002	9956	9.5670E-003	8.2738E-003	-1.0235E-002	6.5549E-003	-2.1916E-005
6026	1.1473E+000	3.6964E-004	3.6888E-002	9959	9.3410E-003	9.1410E-003	-1.2283E-002	4.7134E-003	-2.5015E-004
6027	1.1519E+000	3.7022E-004	3.6946E-002	9959	9.1706E-003	9.2941E-003	-1.3719E-002	4.1590E-003	2.0336E-003
6028	1.1575E+000	3.7374E-004	3.7298E-002	9959	9.1997E-003	9.2141E-003	-1.3573E-002	4.7257E-003	1.4672E-003
6029	1.1629E+000	3.7386E-004	3.7317E-002	9963	9.2156E-003	9.1362E-003	-1.2919E-002	3.1708E-003	3.7856E-004
6030	1.1682E+000	3.7786E-004	3.7708E-002	9959	9.4881E-003	8.2859E-003	-1.3204E-002	1.2743E-003	-2.3052E-003
6031	1.1728E+000	3.7477E-004	3.7402E-002	9960	9.5341E-003	7.0310E-003	-1.2539E-002	3.8805E-004	-3.4350E-003
6032	1.1780E+000	3.7540E-004	3.7476E-002	9966	9.2703E-003	7.5063E-003	-1.2723E-002	-9.8334E-004	-4.6411E-003
6033	1.1820E+000	3.7785E-004	3.7730E-002	9971	9.4829E-003	7.3028E-003	-1.2849E-002	-3.5843E-003	-6.5437E-003
6034	1.1847E+000	3.7475E-004	3.7425E-002	9973	9.5584E-003	8.0066E-003	-1.3433E-002	-2.8393E-003	-7.4908E-003
6035	1.1873E+000	3.7594E-004	3.7544E-002	9973	9.3753E-003	7.8877E-003	-1.4102E-002	-2.0909E-003	-6.7005E-003
6036	1.1891E+000	3.8240E-004	3.8195E-002	9976	9.4509E-003	9.1999E-003	-1.2432E-002	-2.0743E-003	-5.7579E-003
6037	1.1903E+000	3.7765E-004	3.7712E-002	9972	9.5811E-003	9.1514E-003	-1.2403E-002	6.0934E-004	-6.0508E-003
6038	1.1907E+000	3.8031E-004	3.7981E-002	9974	9.6190E-003	8.6573E-003	-1.2841E-002	2.4636E-003	-5.6033E-003
6039	1.1903E+000	3.8296E-004	3.8246E-002	9974	9.8045E-003	8.9445E-003	-1.2315E-002	3.3054E-003	-3.3393E-003
6040	1.1896E+000	3.8431E-004	3.8392E-002	9980	9.8872E-003	8.7566E-003	-1.0644E-002	4.0854E-003	-4.4370E-003
6041	1.1897E+000	3.8479E-004	3.8446E-002	9983	1.0058E-002	8.8657E-003	-1.1138E-002	6.9842E-003	-1.7038E-003
6042	1.1904E+000	3.9063E-004	3.9036E-002	9986	1.0126E-002	8.7282E-003	-1.0142E-002	7.6315E-003	-1.2648E-003
6043	1.1916E+000	3.9367E-004	3.9336E-002	9984	1.0512E-002	9.1076E-003	-8.8578E-003	4.8086E-003	-1.0286E-003
6044	1.1927E+000	3.9775E-004	3.9743E-002	9984	1.0515E-002	8.6903E-003	-1.1555E-002	5.7798E-003	-1.0792E-003
6045	1.1944E+000	3.9074E-004	3.9031E-002	9978	1.0268E-002	8.1975E-003	-1.1083E-002	6.5153E-003	-1.5044E-003
6046	1.1962E+000	3.9232E-004	3.9188E-002	9978	1.0132E-002	8.3244E-003	-1.1696E-002	6.6097E-003	-2.9856E-003
6047	1.1976E+000	3.9654E-004	3.9613E-002	9979	1.0217E-002	8.8852E-003	-1.2819E-002	2.5227E-003	-3.1611E-003
6048	1.1989E+000	3.8813E-004	3.8787E-002	9987	1.0225E-002	8.4489E-003	-1.2647E-002	-8.2058E-004	-3.1430E-003
6049	1.2007E+000	3.9150E-004	3.9125E-002	9987	1.0122E-002	8.8449E-003	-1.3886E-002	-1.5570E-003	-3.8172E-003
6050	1.2012E+000	3.9264E-004	3.9238E-002	9987	1.0005E-002	8.7155E-003	-1.4215E-002	-1.2028E-003	-4.3190E-003
6051	1.2000E+000	3.8771E-004	3.8746E-002	9987	9.8105E-003	9.1836E-003	-1.3287E-002	9.3610E-005	-2.8410E-003
6052	1.1982E+000	3.9124E-004	3.9087E-002	9981	1.0018E-002	8.8032E-003	-1.1994E-002	8.2431E-004	-5.3728E-003
6053	1.1961E+000	3.9319E-004	3.9280E-002	9980	1.0173E-002	9.4326E-003	-1.1818E-002	3.8157E-003	-3.7912E-003
6054	1.1929E+000	3.9402E-004	3.9366E-002	9982	1.0339E-002	9.4165E-003	-1.1636E-002	5.6627E-003	-6.9437E-004
6055	1.1894E+000	3.9511E-004	3.9483E-002	9986	1.0463E-002	9.6634E-003	-1.2171E-002	9.3712E-003	1.9605E-003
6056	1.1859E+000	3.9290E-004	3.9262E-002	9986	1.0378E-002	9.9027E-003	-1.0791E-002	1.0630E-002	-8.8003E-004
6057	1.1832E+000	3.9308E-004	3.9306E-002	9999	1.0437E-002	8.8399E-003	-9.4717E-003	9.3967E-003	-1.9750E-003
6058	1.1811E+000	3.9286E-004	3.9280E-002	9997	1.0469E-002	8.6066E-003	-8.1726E-003	8.3640E-003	-5.4570E-004
6059	1.1788E+000	3.9044E-004	3.9042E-002	9999	1.0289E-002	9.3501E-003	-1.0005E-002	7.8075E-003	1.6665E-003
6060	1.1769E+000	3.8865E-004	3.8861E-002	9998	1.0285E-002	9.4710E-003	-1.0934E-002	6.5913E-003	1.3213E-003
6061	1.1763E+000	3.9022E-004	3.9012E-002	9995	1.0128E-002	9.2861E-003	-1.1569E-002	5.9965E-003	-1.8782E-003
6062	1.1763E+000	3.8354E-004	3.8334E-002	9990	1.0140E-002	8.3951E-003	-1.1942E-002	8.5684E-003	-8.2365E-004
6063	1.1753E+000	3.8511E-004	3.8491E-002	9990	1.0320E-002	8.3898E-003	-1.0201E-002	8.6596E-003	6.5094E-004
6064	1.1740E+000	4.0591E-004	4.0582E-002	9995	1.0897E-002	8.9817E-003	-9.9037E-003	9.1679E-003	3.8114E-003
6065	1.1745E+000	3.9450E-004	3.9459E-002	10004	1.0584E-002	9.1903E-003	-8.9382E-003	1.0764E-002	1.4850E-003
6066	1.1757E+000	3.9086E-004	3.9089E-002	10001	1.0426E-002	9.9271E-003	-9.1499E-003	1.2617E-002	5.0348E-004
6067	1.1780E+000	3.9517E-004	3.9513E-002	9998	1.0616E-002	9.3590E-003	-7.7372E-003	1.0768E-002	1.1871E-003
6068	1.1816E+000	3.9187E-004	3.9176E-002	9994	1.0408E-002	9.4230E-003	-9.2611E-003	1.0261E-002	1.3478E-003
6069	1.1858E+000	3.8712E-004	3.8699E-002	9993	1.0348E-002	8.9579E-003	-1.1914E-002	7.0016E-003	8.7036E-004
6070	1.1921E+000	3.9286E-004	3.9277E-002	9995	1.0454E-002	7.8996E-003	-1.1988E-002	4.9544E-003	-3.1946E-003
6071	1.1976E+000	3.9014E-004	3.9003E-002	9994	1.0222E-002	7.9364E-003	-1.2152E-002	2.5554E-003	-5.7480E-003
6072	1.2016E+000	3.8699E-004	3.8688E-002	9994	9.9610E-003	8.6504E-003	-1.2546E-002	-1.3855E-003	-6.6008E-003
6073	1.2041E+000	3.8422E-004	3.8421E-002	9999	9.9690E-003	9.0506E-003	-1.3969E-002	-3.1640E-003	-7.3460E-003
6074	1.2054E+000	3.8885E-004	3.8895E-002	10005	9.9758E-003	9.2405E-003	-1.5221E-002	-2.7823E-003	-7.1153E-003
6075	1.2044E+000	3.9575E-004	3.9583E-002	10004	1.0052E-002	9.5558E-003	-1.5755E-002	-7.9516E-004	-7.0830E-003
6076	1.2019E+000	3.9705E-004	3.9714E-002	10005	1.0155E-002	9.1210E-003	-1.5652E-002	1.0892E-003	-6.7867E-003
6077	1.1985E+000	3.9107E-004	3.9110E-002	10002	1.0288E-002	8.0150E-003	-1.2665E-002	1.0172E-003	-5.9792E-003
6078	1.1937E+000	3.9405E-004	3.9416E-002	10006	1.0480E-002	8.2723E-003	-1.1200E-002	4.9096E-003	-4.4288E-003
6079	1.1876E+000	4.0010E-004	4.0028E-002	10009	1.0693E-002	8.5000E-003	-1.0984E-002	9.1144E-003	-1.3921E-003
6080	1.1817E+000	3.9780E-004	3.9802E-002	10011	1.0973E-002	8.2085E-003	-9.6590E-003	9.7930E-003	-2.0341E-003
6081	1.1765E+000	4.0288E-004	4.0318E-002	10015	1.1059E-002	8.1815E-003	-9.0363E-003	1.1820E-002	-2.4067E-003
6082	1.1712E+000	4.0798E-004	4.0827E-002	10014	1.1030E-002	8.5418E-003	-1.0520E-002	1.4347E-002	-8.8727E-004
6083	1.1669E+000	4.0375E-004	4.0399E-002	10012	1.0848E-002	8.9995E-003	-1.0950E-002	1.3662E-002	-1.0510E-003
6084	1.1644E+000	4.0144E-004	4.0166E-002	10011	1.0836E-002	9.1692E-003	-1.0773E-002	9.9123E-003	-3.3872E-003
6085	1.1623E+000	4.0334E-004	4.0363E-002	10014	1.0715E-002	9.1636E-003	-1.1871E-002	8.9456E-003	-2.4557E-003
6086	1.1607E+000	3.9568E-004	3.9588E-002	10010	1.0485E-002	9.1783E-003	-1.2506E-002	7.6424E-003	-1.8154E-004
6087	1.1598E+000	3.8806E-004	3.8833E-002	10014	1.0394E-002	8.8843E-003	-1.2118E-002	7.8919E-003	2.9092E-004
6088	1.1592E+000	3.9337E-004	3.9353E-002	10008	1.0417E-002	9.0449E-003	-1.2441E-002	9.1267E-003	-5.7555E-004
6089	1.1582E+000	3.9421E-004	3.9437E-002	10008	1.0475E-002	8.6938E-003	-1.2578E-002	8.9157E-003	8.4379E-005
6090	1.1576E+000	3.8876E-004	3.8892E-002	10008	1.0325E-002	8.9916E-003	-1.1978E-002	8.4036E-003	-1.4149E-003
6091	1.1571E+000	3.8517E-004	3.8530E-002	10007	1.0287E-002	8.0100E-003	-1.2343E-002	9.5830E-003	-1.2450E-003
6092	1.1577E+000	3.9091E-004	3.9113E-002	10011	1.0390E-002	7.8850E-003	-1.0965E-002	8.8491E-003	-6.3094E-004
6093	1.1584E+000	3.8551E-004	3.8570E-002	10010	1.0186E-002	7.7436E-003	-1.2272E-002	1.0491E-002	-1.4734E-003
6094	1.1598E+000	3.9415E-004	3.9444E-002	10015	1.0627E-002	7.5274E-003	-1.3584E-002	9.8373E-003	-6.7449E-004
6095	1.1613E+000	3.9310E-004	3.9347E-002	10019	1.0398E-002	7.3027E-003	-1.2547E-002	7.2755E-003	-1.3956E-003
6096	1.1635E+000	3.8772E-004	3.8801E-002	10015	1.0137E-002	6.8185E-003	-1.2106E-002	4.7391E-003	-1.5919E-003
6097	1.1646E+000	3.8503E-004	3.8512E-002	10005	1.0069E-002	7.9460E-003	-1.2570E-002	3.1289E-003	-4.8970E-003
6098	1.1653E+000	3.8560E-004	3.8573E-002	10007	1.0051E-002	7.7833E-003	-1.2208E-002	8.9885E-004	-5.8648E-003
6099	1.1645E+000	3.9077E-004	3.9091E-002	10007	1.0039E-002	7.8072E-003	-1.3920E-002	1.2493E-003	-6.2956E-003
6100	1.1624E+000	3.9049E-004	3.9063E-002	10007	1.0313E-002	7.1833E-003	-1.3872E-002	3.7535E-003	-5.7637E-003
6101	1.1589E+000	3.9319E-004	3.9321E-002	10001	1.0354E-002	7.8098E-003	-1.2423E-002	4.0918E-003	-2.2823E-003
6102	1.1552E+000	4.1162E-004	4.1171E-002	10004	1.0705E-002	8.7354E-003	-1.1016E-002	8.4131E-003	-1.4612E-003
6103	1.1519E+000	4.0751E-004	4.0746E-002	9997	1.0989E-002	8.8741E-003	-8.0746E-003	1.2688E-002	-1.9054E-003
6104	1.1497E+000	4.0646E-004	4.0651E-002	10002	1.1084E-002	9.4062E-003	-6.6463E-003	1.7188E-002	1.5245E-003
6105	1.1487E+000	4.1020E-004	4.1032E-002	10006	1.1326E-002	9.9547E-003	-6.2852E-003	1.7283E-002	2.6894E-003
6106	1.1497E+000	4.0948E-004	4.0944E-002	9998	1.1150E-002	9.9089E-003	-8.1250E-003	1.6153E-002	1.9126E-003
6107	1.1521E+000	4.0695E-004	4.0702E-002	10004	1.0994E-002	9.7218E-003	-9.5629E-003	1.3128E-002	5.7309E-004
6108	1.1552E+000	3.9697E-004	3.9696E-002	10000	1.0803E-002	8.8906E-003	-9.7332E-003	1.0640E-002	-1.5022E-003
6109	1.1598E+000	3.9275E-004	3.9280E-002	10003	1.0454E-002	7.7876E-003	-1.0120E-002	6.9502E-003	-1.7568E-003
6110	1.1642E+000	3.8908E-004	3.8934E-002	10013	1.0320E-002	7.6192E-003	-1.1844E-002	3.9455E-003	-3.9978E-003
6111	1.1683E+000	3.8739E-004	3.8761E-002	10011	1.0341E-002	8.2321E-003	-1.3068E-002	2.5588E-003	-3.7573E-003
6112	1.1715E+000	3.8646E-004	3.8665E-002	10010	1.0154E-002	8.1851E-003	-1.3786E-002	1.9804E-003	-5.9392E-003
6113	1.1743E+000	3.9126E-004	3.9146E-002	10010	1.0150E-002	7.7711E-003	-1.6310E-002	2.6173E-003	-7.6362E-003
6114	1.1760E+000	3.8243E-004	3.8268E-002	10013	9.8917E-003	7.3198E-003	-1.6387E-002	1.0909E-003	-8.6755E-003
6115	1.1758E+000	3.8018E-004	3.8041E-002	10012	9.8226E-003	6.9672E-003	-1.5004E-002	-1.8909E-003	-7.8858E-003
6116	1.1738E+000	3.8102E-004	3.8130E-002	10015	9.7244E-003	6.4499E-003	-1.4450E-002	-1.9414E-003	-6.0481E-003
6117	1.1708E+000	3.8390E-004	3.8415E-002	10013	9.7498E-003	6.9755E-003	-1.4829E-002	-5.6446E-004	-5.3535E-003
6118	1.1666E+000	3.8204E-004	3.8236E-002	10016	9.9433E-003	6.9249E-003	-1.3654E-002	1.5230E-003	-6.7997E-003
6119	1.1616E+000	3.8978E-004	3.9004E-002	10013	1.0244E-002	7.2978E-003	-1.2489E-002	3.1566E-003	-6.4165E-003
6120	1.1554E+000	3.9130E-004	3.9134E-002	10002	1.0335E-002	8.1868E-003	-1.0738E-002	6.8937E-003	-4.1054E-003
6121	1.1490E+000	3.9124E-004	3.9123E-002	9999	1.0420E-002	8.3320E-003	-1.0079E-002	1.1193E-002	-1.2366E-003
6122	1.1438E+000	3.9541E-004	3.9529E-002	9994	1.0652E-002	8.7287E-003	-8.3484E-003	1.2364E-002	2.8413E-003
6123	1.1394E+000	3.9973E-004	3.9960E-002	9994	1.0783E-002	8.6655E-003	-7.7887E-003	1.4913E-002	3.7052E-003
6124	1.1373E+000	3.9550E-004	3.9537E-002	9994	1.0670E-002	8.5621E-003	-8.9957E-003	1.5126E-002	7.1414E-003
6125	1.1383E+000	3.9136E-004	3.9128E-002	9996	1.0586E-002	8.7777E-003	-9.7709E-003	1.4228E-002	3.8700E-003
6126	1.1405E+000	3.8852E-004	3.8849E-002	9998	1.0217E-002	8.7402E-003	-1.1025E-002	1.1901E-002	2.3604E-003
6127	1.1432E+000	3.9114E-004	3.9114E-002	10000	1.0075E-002	8.7931E-003	-1.2230E-002	8.0294E-003	-1.3769E-003
6128	1.1465E+000	3.8474E-004	3.8464E-002	9995	1.0033E-002	7.8233E-003	-1.4687E-002	5.4331E-003	-3.7885E-003
6129	1.1497E+000	3.8346E-004	3.8334E-002	9994	1.0048E-002	7.5904E-003	-1.4909E-002	2.0908E-003	-4.2871E-003
6130	1.1528E+000	3.8547E-004	3.8533E-002	9993	9.9965E-003	7.2211E-003	-1.6393E-002	-1.1999E-003	-5.9024E-003
6131	1.1544E+000	3.7927E-004	3.7920E-002	9996	9.8692E-003	7.2979E-003	-1.7788E-002	-2.0392E-003	-5.1313E-003
6132	1.1543E+000	3.7600E-004	3.7595E-002	9998	9.5986E-003	7.1105E-003	-1.7102E-002	-1.8816E-003	-6.7017E-003
6133	1.1526E+000	3.7968E-004	3.7963E-002	9997	9.4972E-003	7.4548E-003	-1.6683E-002	-1.0482E-003	-9.1097E-003
6134	1.1483E+000	3.9023E-004	3.9033E-002	10005	1.0044E-002	8.2649E-003	-1.5876E-002	9.0446E-004	-9.2387E-003
6135	1.1427E+000	3.9368E-004	3.9369E-002	10000	1.0662E-002	8.3009E-003	-1.5027E-002	6.5048E-003	-6.7066E-003
6136	1.1368E+000	4.0025E-004	4.0020E-002	9997	1.0989E-002	7.4900E-003	-1.2571E-002	1.1504E-002	-2.2471E-003
6137	1.1307E+000	4.0863E-004	4.0848E-002	9992	1.1231E-002	7.8429E-003	-1.0291E-002	1.6795E-002	2.5152E-003
6138	1.1262E+000	4.1468E-004	4.1448E-002	9990	1.1593E-002	9.1694E-003	-7.8679E-003	2.1678E-002	4.3283E-003
