# lambda	flux	error	variance	counts	eig1	eig2	eig3	eig4	eig5
7701	7.5638E-001	1.0453E-003	1.1426E-001	11948	1.1757E-002	-9.3797E-003	-7.2671E-003	5.2881E-003	-3.4219E-003
7702	7.5929E-001	1.0462E-003	1.1475E-001	12030	1.1799E-002	-9.3070E-003	-7.3178E-003	5.0807E-003	-3.6611E-003
7703	7.6446E-001	1.0466E-003	1.1498E-001	12069	1.1873E-002	-9.2244E-003	-7.4298E-003	5.3432E-003	-4.2692E-003
7704	7.6932E-001	1.0486E-003	1.1520E-001	12070	1.1883E-002	-9.2999E-003	-7.5799E-003	5.4359E-003	-5.1091E-003
7705	7.7339E-001	1.0567E-003	1.1619E-001	12091	1.1930E-002	-9.5074E-003	-7.5098E-003	5.2812E-003	-6.0798E-003
7706	7.7432E-001	1.0601E-003	1.1637E-001	12050	1.1999E-002	-9.5547E-003	-7.6534E-003	5.1650E-003	-5.9041E-003
7707	7.7396E-001	1.0618E-003	1.1675E-001	12090	1.1950E-002	-9.6373E-003	-7.5593E-003	4.9105E-003	-5.5349E-003
7708	7.7284E-001	1.0537E-003	1.1569E-001	12054	1.1893E-002	-9.5333E-003	-7.6290E-003	5.1211E-003	-5.7699E-003
7709	7.7051E-001	1.0547E-003	1.1595E-001	12086	1.1861E-002	-9.6301E-003	-7.6407E-003	4.9507E-003	-5.5240E-003
7710	7.6708E-001	1.0480E-003	1.1514E-001	12070	1.1796E-002	-9.5195E-003	-7.6661E-003	4.8295E-003	-4.9509E-003
7711	7.6311E-001	1.0394E-003	1.1424E-001	12079	1.1677E-002	-9.4002E-003	-7.6722E-003	5.3307E-003	-5.2267E-003
7712	7.5761E-001	1.0335E-003	1.1380E-001	12124	1.1607E-002	-9.4230E-003	-7.5466E-003	5.3322E-003	-4.9823E-003
7713	7.5391E-001	1.0307E-003	1.1332E-001	12087	1.1570E-002	-9.4516E-003	-7.5155E-003	5.2428E-003	-4.6617E-003
7714	7.4996E-001	1.0302E-003	1.1348E-001	12134	1.1498E-002	-9.4372E-003	-7.6509E-003	5.3959E-003	-4.0854E-003
7715	7.4678E-001	1.0279E-003	1.1316E-001	12119	1.1515E-002	-9.4383E-003	-7.8221E-003	5.4480E-003	-3.8693E-003
7716	7.4613E-001	1.0296E-003	1.1344E-001	12138	1.1531E-002	-9.4420E-003	-7.8285E-003	5.1660E-003	-3.5242E-003
7717	7.4913E-001	1.0295E-003	1.1338E-001	12128	1.1582E-002	-9.4439E-003	-7.7534E-003	4.6905E-003	-3.7392E-003
7718	7.5294E-001	1.0253E-003	1.1312E-001	12172	1.1532E-002	-9.3359E-003	-7.9268E-003	4.7149E-003	-4.2355E-003
7719	7.5782E-001	1.0317E-003	1.1384E-001	12177	1.1628E-002	-9.3637E-003	-7.6165E-003	4.9240E-003	-4.9522E-003
7720	7.6238E-001	1.0363E-003	1.1446E-001	12200	1.1711E-002	-9.4409E-003	-7.5395E-003	5.1826E-003	-6.0138E-003
7721	7.6505E-001	1.0421E-003	1.1527E-001	12233	1.1759E-002	-9.4692E-003	-7.7911E-003	5.4118E-003	-6.3121E-003
7722	7.6649E-001	1.0447E-003	1.1541E-001	12203	1.1799E-002	-9.5572E-003	-7.5158E-003	5.4066E-003	-5.6340E-003
7723	7.6657E-001	1.0471E-003	1.1581E-001	12233	1.1806E-002	-9.5822E-003	-7.6627E-003	5.0614E-003	-5.2000E-003
7724	7.6520E-001	1.0485E-003	1.1589E-001	12217	1.1888E-002	-9.6107E-003	-7.7779E-003	5.4774E-003	-4.7199E-003
7725	7.6408E-001	1.0491E-003	1.1592E-001	12209	1.1856E-002	-9.5937E-003	-7.7701E-003	5.7602E-003	-4.4145E-003
7726	7.6423E-001	1.0575E-003	1.1634E-001	12104	1.1907E-002	-9.6579E-003	-8.0200E-003	5.5464E-003	-4.9653E-003
7727	7.6533E-001	1.0621E-003	1.1652E-001	12036	1.1931E-002	-9.6118E-003	-8.0236E-003	5.4731E-003	-5.1039E-003
7728	7.6641E-001	1.0729E-003	1.1729E-001	11951	1.1989E-002	-9.7193E-003	-7.7082E-003	5.6345E-003	-4.6692E-003
7729	7.6858E-001	1.0818E-003	1.1778E-001	11854	1.2073E-002	-9.8048E-003	-7.8968E-003	5.8600E-003	-4.7281E-003
7730	7.6992E-001	1.0968E-003	1.1905E-001	11780	1.2195E-002	-9.8093E-003	-8.1047E-003	6.1180E-003	-4.5926E-003
7731	7.7157E-001	1.0933E-003	1.1794E-001	11637	1.2135E-002	-9.8418E-003	-7.9075E-003	5.7708E-003	-4.1523E-003
7732	7.7435E-001	1.1022E-003	1.1877E-001	11613	1.2162E-002	-9.8622E-003	-7.8476E-003	5.0450E-003	-4.2077E-003
7733	7.7681E-001	1.1118E-003	1.1929E-001	11511	1.2267E-002	-9.8617E-003	-8.0825E-003	4.9388E-003	-4.7353E-003
7734	7.7766E-001	1.1112E-003	1.1927E-001	11521	1.2257E-002	-9.8178E-003	-8.3350E-003	5.4556E-003	-5.0168E-003
7735	7.7861E-001	1.1140E-003	1.1918E-001	11445	1.2244E-002	-9.8903E-003	-8.0205E-003	5.9845E-003	-4.6537E-003
7736	7.7908E-001	1.1199E-003	1.1938E-001	11363	1.2296E-002	-9.9107E-003	-7.7859E-003	5.8974E-003	-4.5105E-003
7737	7.8063E-001	1.1315E-003	1.2020E-001	11285	1.2383E-002	-9.9541E-003	-7.9135E-003	5.9405E-003	-4.1240E-003
7738	7.8253E-001	1.1403E-003	1.2058E-001	11183	1.2449E-002	-1.0002E-002	-8.0089E-003	5.4732E-003	-4.2080E-003
7739	7.8311E-001	1.1376E-003	1.2040E-001	11202	1.2374E-002	-9.9173E-003	-7.8519E-003	5.6774E-003	-4.8273E-003
7740	7.8288E-001	1.1349E-003	1.1996E-001	11174	1.2348E-002	-9.9651E-003	-7.7884E-003	6.0618E-003	-4.7199E-003
7741	7.8235E-001	1.1414E-003	1.2116E-001	11269	1.2383E-002	-1.0123E-002	-7.7789E-003	6.2787E-003	-4.7629E-003
7742	7.7964E-001	1.1322E-003	1.2000E-001	11235	1.2252E-002	-1.0203E-002	-7.6837E-003	6.4844E-003	-5.5060E-003
7743	7.7657E-001	1.1267E-003	1.1942E-001	11234	1.2192E-002	-1.0019E-002	-7.7220E-003	6.4058E-003	-5.3671E-003
7744	7.7238E-001	1.1170E-003	1.1862E-001	11278	1.2119E-002	-9.9241E-003	-7.8263E-003	6.2177E-003	-4.8830E-003
7745	7.6869E-001	1.1073E-003	1.1753E-001	11267	1.2057E-002	-9.8763E-003	-7.3869E-003	5.8584E-003	-4.9010E-003
7746	7.6459E-001	1.0967E-003	1.1667E-001	11317	1.1854E-002	-9.8409E-003	-7.2492E-003	5.7401E-003	-4.8469E-003
7747	7.6074E-001	1.0891E-003	1.1571E-001	11288	1.1722E-002	-9.7747E-003	-7.5145E-003	6.2008E-003	-4.2615E-003
7748	7.5636E-001	1.0856E-003	1.1553E-001	11326	1.1599E-002	-9.9137E-003	-7.7500E-003	6.3609E-003	-3.6112E-003
7749	7.5293E-001	1.0764E-003	1.1422E-001	11260	1.1441E-002	-1.0066E-002	-8.1364E-003	6.0664E-003	-2.7988E-003
7750	7.5340E-001	1.0719E-003	1.1405E-001	11321	1.1230E-002	-1.0196E-002	-8.6556E-003	5.7076E-003	-2.6507E-003
7751	7.5832E-001	1.0612E-003	1.1302E-001	11343	1.0944E-002	-1.0415E-002	-9.1281E-003	4.6222E-003	-2.8998E-003
7752	7.6480E-001	1.0470E-003	1.1140E-001	11319	1.0655E-002	-1.0423E-002	-9.6797E-003	4.2713E-003	-3.7385E-003
7753	7.7216E-001	1.0307E-003	1.0994E-001	11378	1.0385E-002	-1.0214E-002	-1.0072E-002	3.7618E-003	-5.0545E-003
7754	7.7596E-001	1.0329E-003	1.1021E-001	11384	1.0563E-002	-1.0276E-002	-9.4778E-003	4.1257E-003	-5.1742E-003
7755	7.7707E-001	1.0662E-003	1.1396E-001	11423	1.1077E-002	-1.0262E-002	-8.8859E-003	4.8451E-003	-4.4271E-003
7756	7.7706E-001	1.0863E-003	1.1591E-001	11384	1.1555E-002	-1.0233E-002	-8.3941E-003	5.6392E-003	-4.0587E-003
7757	7.7571E-001	1.1022E-003	1.1781E-001	11426	1.1864E-002	-1.0087E-002	-8.0691E-003	5.8029E-003	-3.8659E-003
7758	7.7427E-001	1.1070E-003	1.1822E-001	11405	1.2045E-002	-1.0002E-002	-7.5794E-003	5.6813E-003	-4.5953E-003
7759	7.7397E-001	1.1131E-003	1.1898E-001	11426	1.2137E-002	-9.9836E-003	-7.5578E-003	5.9060E-003	-5.3947E-003
7760	7.7301E-001	1.1142E-003	1.1907E-001	11419	1.2138E-002	-9.9749E-003	-7.8139E-003	5.8794E-003	-5.3003E-003
7761	7.7210E-001	1.1158E-003	1.1919E-001	11409	1.2212E-002	-9.8500E-003	-8.0551E-003	5.3916E-003	-5.0349E-003
7762	7.7228E-001	1.1172E-003	1.1945E-001	11431	1.2170E-002	-9.8048E-003	-8.0157E-003	5.0927E-003	-5.1543E-003
7763	7.7253E-001	1.1125E-003	1.1878E-001	11400	1.2118E-002	-9.8183E-003	-7.9655E-003	5.3659E-003	-4.8299E-003
7764	7.7324E-001	1.1168E-003	1.1932E-001	11416	1.2170E-002	-9.8012E-003	-7.8539E-003	5.6671E-003	-4.5033E-003
7765	7.7381E-001	1.1185E-003	1.1913E-001	11344	1.2221E-002	-9.8186E-003	-7.9295E-003	5.4256E-003	-5.5096E-003
7766	7.7389E-001	1.1233E-003	1.1977E-001	11368	1.2272E-002	-9.8237E-003	-7.8491E-003	5.4767E-003	-5.3657E-003
7767	7.7392E-001	1.1230E-003	1.1971E-001	11363	1.2253E-002	-9.8335E-003	-7.6781E-003	6.0801E-003	-5.6628E-003
7768	7.7414E-001	1.1211E-003	1.1966E-001	11392	1.2181E-002	-9.9332E-003	-7.5646E-003	6.2451E-003	-5.8446E-003
7769	7.7388E-001	1.1168E-003	1.1932E-001	11415	1.2188E-002	-9.9366E-003	-7.2890E-003	5.8186E-003	-5.6238E-003
7770	7.7213E-001	1.1207E-003	1.1946E-001	11362	1.2221E-002	-9.9821E-003	-7.4051E-003	6.0111E-003	-5.6516E-003
7771	7.6957E-001	1.1215E-003	1.1978E-001	11407	1.2154E-002	-1.0036E-002	-7.8317E-003	6.0021E-003	-5.7059E-003
7772	7.6606E-001	1.1170E-003	1.1931E-001	11408	1.2187E-002	-9.9499E-003	-7.6819E-003	5.8785E-003	-5.1109E-003
7773	7.6140E-001	1.1240E-003	1.2045E-001	11485	1.2253E-002	-9.9992E-003	-7.7394E-003	5.9048E-003	-4.6008E-003
7774	7.5634E-001	1.1245E-003	1.2016E-001	11419	1.2235E-002	-1.0133E-002	-8.1323E-003	5.7553E-003	-4.3868E-003
7775	7.5361E-001	1.1275E-003	1.2081E-001	11481	1.2294E-002	-1.0025E-002	-8.2789E-003	5.3830E-003	-4.1388E-003
7776	7.5374E-001	1.1267E-003	1.2047E-001	11431	1.2364E-002	-9.7394E-003	-8.2717E-003	5.3332E-003	-4.4175E-003
7777	7.5505E-001	1.1237E-003	1.1992E-001	11390	1.2286E-002	-9.6690E-003	-8.2028E-003	5.7554E-003	-4.8322E-003
7778	7.5773E-001	1.1228E-003	1.1950E-001	11327	1.2154E-002	-9.7716E-003	-8.0197E-003	5.7719E-003	-5.4693E-003
7779	7.6129E-001	1.1197E-003	1.1881E-001	11259	1.2127E-002	-9.7910E-003	-7.5831E-003	5.7342E-003	-5.4985E-003
7780	7.6290E-001	1.1279E-003	1.1966E-001	11256	1.2163E-002	-9.9099E-003	-7.7017E-003	6.0023E-003	-5.7827E-003
7781	7.6312E-001	1.1286E-003	1.1916E-001	11149	1.2110E-002	-9.9492E-003	-7.8957E-003	5.7272E-003	-6.0654E-003
7782	7.6322E-001	1.1375E-003	1.2028E-001	11182	1.2117E-002	-1.0140E-002	-7.8244E-003	5.8431E-003	-5.2349E-003
7783	7.6394E-001	1.1349E-003	1.1938E-001	11065	1.2072E-002	-1.0107E-002	-7.7032E-003	6.0307E-003	-4.7851E-003
7784	7.6585E-001	1.1364E-003	1.1978E-001	11110	1.2136E-002	-1.0038E-002	-7.7752E-003	5.8152E-003	-4.7530E-003
7785	7.6789E-001	1.1427E-003	1.2045E-001	11112	1.2226E-002	-1.0089E-002	-7.7320E-003	5.6760E-003	-5.0425E-003
7786	7.6955E-001	1.1423E-003	1.2028E-001	11087	1.2178E-002	-1.0126E-002	-7.6424E-003	5.5624E-003	-5.7215E-003
7787	7.7015E-001	1.1446E-003	1.2066E-001	11112	1.2229E-002	-1.0056E-002	-7.6471E-003	6.1368E-003	-5.5953E-003
7788	7.6900E-001	1.1428E-003	1.2021E-001	11064	1.2239E-002	-9.9767E-003	-7.5527E-003	5.8450E-003	-5.3436E-003
7789	7.6726E-001	1.1448E-003	1.2066E-001	11109	1.2203E-002	-9.9996E-003	-7.5498E-003	5.5831E-003	-5.4343E-003
7790	7.6573E-001	1.1523E-003	1.2110E-001	11044	1.2243E-002	-1.0173E-002	-7.9903E-003	5.9556E-003	-4.9976E-003
7791	7.6550E-001	1.1538E-003	1.2156E-001	11101	1.2234E-002	-1.0263E-002	-8.2444E-003	6.0943E-003	-4.1803E-003
7792	7.6646E-001	1.1527E-003	1.2081E-001	10984	1.2258E-002	-1.0116E-002	-7.6854E-003	6.3164E-003	-4.4148E-003
7793	7.6960E-001	1.1480E-003	1.2039E-001	10999	1.2234E-002	-9.9396E-003	-7.6436E-003	6.1540E-003	-3.6934E-003
7794	7.7328E-001	1.1427E-003	1.1984E-001	10999	1.2198E-002	-9.9561E-003	-7.7344E-003	6.2752E-003	-4.5963E-003
7795	7.7447E-001	1.1527E-003	1.2053E-001	10933	1.2275E-002	-1.0087E-002	-7.5812E-003	5.9062E-003	-5.0838E-003
7796	7.7491E-001	1.1603E-003	1.2174E-001	11009	1.2341E-002	-1.0126E-002	-7.3941E-003	6.1829E-003	-5.7050E-003
7797	7.7437E-001	1.1587E-003	1.2140E-001	10977	1.2321E-002	-1.0173E-002	-7.5150E-003	6.0868E-003	-5.2375E-003
7798	7.7178E-001	1.1609E-003	1.2183E-001	11014	1.2274E-002	-1.0246E-002	-7.6758E-003	6.3274E-003	-4.8029E-003
7799	7.6929E-001	1.1604E-003	1.2130E-001	10927	1.2309E-002	-1.0234E-002	-7.8196E-003	6.2894E-003	-4.2512E-003
7800	7.6717E-001	1.1687E-003	1.2245E-001	10978	1.2323E-002	-1.0377E-002	-7.8943E-003	6.8323E-003	-3.5476E-003
7801	7.6636E-001	1.1599E-003	1.2119E-001	10916	1.2246E-002	-1.0383E-002	-7.5542E-003	6.7273E-003	-3.6476E-003
7802	7.6886E-001	1.1610E-003	1.2191E-001	11025	1.2274E-002	-1.0280E-002	-7.5976E-003	6.0166E-003	-4.5515E-003
7803	7.7189E-001	1.1626E-003	1.2213E-001	11035	1.2352E-002	-1.0172E-002	-7.8786E-003	6.3066E-003	-5.2271E-003
7804	7.7484E-001	1.1637E-003	1.2214E-001	11016	1.2361E-002	-1.0181E-002	-7.7585E-003	6.2525E-003	-5.4941E-003
7805	7.7701E-001	1.1733E-003	1.2317E-001	11022	1.2429E-002	-1.0216E-002	-8.1296E-003	5.9929E-003	-5.5657E-003
7806	7.7847E-001	1.1773E-003	1.2280E-001	10879	1.2438E-002	-1.0289E-002	-8.0644E-003	5.4725E-003	-5.0362E-003
7807	7.7831E-001	1.1881E-003	1.2412E-001	10915	1.2520E-002	-1.0388E-002	-7.6705E-003	6.2300E-003	-5.1354E-003
7808	7.7674E-001	1.1901E-003	1.2334E-001	10740	1.2538E-002	-1.0419E-002	-7.3798E-003	6.7227E-003	-4.7162E-003
7809	7.7506E-001	1.1875E-003	1.2304E-001	10736	1.2415E-002	-1.0346E-002	-7.5688E-003	6.7185E-003	-3.8036E-003
7810	7.7341E-001	1.1874E-003	1.2263E-001	10666	1.2399E-002	-1.0389E-002	-7.7251E-003	6.6371E-003	-4.4700E-003
7811	7.7256E-001	1.1972E-003	1.2367E-001	10670	1.2495E-002	-1.0389E-002	-7.9063E-003	6.6833E-003	-4.2244E-003
7812	7.7265E-001	1.1955E-003	1.2348E-001	10668	1.2487E-002	-1.0313E-002	-7.9780E-003	7.0497E-003	-4.0170E-003
7813	7.7368E-001	1.2043E-003	1.2422E-001	10641	1.2513E-002	-1.0411E-002	-8.0774E-003	7.1056E-003	-4.3910E-003
7814	7.7590E-001	1.2049E-003	1.2477E-001	10723	1.2573E-002	-1.0538E-002	-8.0747E-003	7.0978E-003	-5.5574E-003
7815	7.7944E-001	1.2041E-003	1.2428E-001	10652	1.2582E-002	-1.0469E-002	-7.8647E-003	6.6892E-003	-5.2963E-003
7816	7.8233E-001	1.2078E-003	1.2531E-001	10764	1.2641E-002	-1.0531E-002	-7.5767E-003	6.6658E-003	-5.5041E-003
7817	7.8424E-001	1.2153E-003	1.2555E-001	10673	1.2730E-002	-1.0685E-002	-7.4282E-003	6.2892E-003	-5.8571E-003
7818	7.8539E-001	1.2136E-003	1.2579E-001	10743	1.2729E-002	-1.0707E-002	-7.6992E-003	6.0196E-003	-5.7567E-003
7819	7.8565E-001	1.2121E-003	1.2563E-001	10743	1.2754E-002	-1.0590E-002	-7.7541E-003	6.3529E-003	-5.3599E-003
7820	7.8546E-001	1.2095E-003	1.2573E-001	10807	1.2732E-002	-1.0671E-002	-7.7391E-003	6.6788E-003	-4.6617E-003
7821	7.8447E-001	1.2030E-003	1.2538E-001	10861	1.2663E-002	-1.0662E-002	-7.6249E-003	7.3249E-003	-4.9379E-003
7822	7.8272E-001	1.2132E-003	1.2605E-001	10794	1.2739E-002	-1.0803E-002	-7.8090E-003	7.7476E-003	-5.0707E-003
7823	7.8253E-001	1.2102E-003	1.2637E-001	10904	1.2735E-002	-1.0826E-002	-7.9050E-003	7.1392E-003	-4.2712E-003
7824	7.8296E-001	1.1981E-003	1.2531E-001	10938	1.2669E-002	-1.0691E-002	-7.7388E-003	6.8402E-003	-4.2615E-003
7825	7.8269E-001	1.2027E-003	1.2640E-001	11045	1.2735E-002	-1.0620E-002	-7.6909E-003	7.0578E-003	-4.7811E-003
7826	7.8283E-001	1.2027E-003	1.2595E-001	10968	1.2791E-002	-1.0572E-002	-7.5142E-003	7.0978E-003	-5.1476E-003
7827	7.8242E-001	1.2007E-003	1.2606E-001	11024	1.2770E-002	-1.0470E-002	-7.5872E-003	6.6697E-003	-4.9737E-003
7828	7.7992E-001	1.1865E-003	1.2396E-001	10916	1.2591E-002	-1.0411E-002	-7.4147E-003	6.1201E-003	-4.4405E-003
7829	7.7725E-001	1.1833E-003	1.2357E-001	10905	1.2458E-002	-1.0421E-002	-7.4294E-003	6.2357E-003	-4.9013E-003
7830	7.7331E-001	1.1929E-003	1.2431E-001	10859	1.2538E-002	-1.0411E-002	-7.6032E-003	6.2630E-003	-4.4392E-003
7831	7.6922E-001	1.1835E-003	1.2297E-001	10796	1.2397E-002	-1.0337E-002	-7.4930E-003	6.3900E-003	-4.8541E-003
7832	7.6503E-001	1.1792E-003	1.2287E-001	10858	1.2338E-002	-1.0353E-002	-7.6187E-003	6.4844E-003	-4.5102E-003
7833	7.6109E-001	1.1752E-003	1.2197E-001	10771	1.2277E-002	-1.0363E-002	-7.8237E-003	6.8165E-003	-4.2674E-003
7834	7.5757E-001	1.1675E-003	1.2158E-001	10845	1.2152E-002	-1.0251E-002	-7.7596E-003	6.8426E-003	-4.5796E-003
7835	7.5571E-001	1.1546E-003	1.2022E-001	10842	1.2080E-002	-1.0218E-002	-7.7120E-003	5.7513E-003	-3.8924E-003
7836	7.5443E-001	1.1519E-003	1.2069E-001	10976	1.2064E-002	-1.0094E-002	-7.8777E-003	5.5848E-003	-3.9992E-003
7837	7.5570E-001	1.1550E-003	1.2051E-001	10886	1.2059E-002	-1.0199E-002	-8.0509E-003	6.6728E-003	-3.8250E-003
7838	7.5837E-001	1.1541E-003	1.2062E-001	10923	1.1983E-002	-1.0182E-002	-8.0788E-003	6.7005E-003	-3.8515E-003
7839	7.6219E-001	1.1546E-003	1.2036E-001	10866	1.2032E-002	-1.0201E-002	-7.8652E-003	6.0839E-003	-4.4883E-003
7840	7.6604E-001	1.1763E-003	1.2198E-001	10754	1.2311E-002	-1.0272E-002	-7.8826E-003	6.2641E-003	-4.9860E-003
7841	7.6955E-001	1.2015E-003	1.2430E-001	10702	1.2466E-002	-1.0375E-002	-7.9007E-003	6.2255E-003	-5.5365E-003
7842	7.7069E-001	1.2036E-003	1.2335E-001	10503	1.2416E-002	-1.0475E-002	-7.9497E-003	6.4914E-003	-5.7877E-003
7843	7.7145E-001	1.2081E-003	1.2418E-001	10564	1.2416E-002	-1.0432E-002	-7.8392E-003	6.2566E-003	-5.9082E-003
7844	7.7204E-001	1.2109E-003	1.2365E-001	10427	1.2468E-002	-1.0374E-002	-7.7773E-003	6.0922E-003	-5.3401E-003
7845	7.7274E-001	1.2067E-003	1.2399E-001	10558	1.2495E-002	-1.0365E-002	-7.7675E-003	6.6382E-003	-5.1914E-003
7846	7.7338E-001	1.2120E-003	1.2446E-001	10544	1.2558E-002	-1.0508E-002	-7.7385E-003	6.4193E-003	-5.3179E-003
7847	7.7290E-001	1.2144E-003	1.2527E-001	10641	1.2551E-002	-1.0614E-002	-7.7957E-003	6.8047E-003	-5.3979E-003
7848	7.7333E-001	1.2142E-003	1.2484E-001	10571	1.2575E-002	-1.0533E-002	-7.9742E-003	6.5519E-003	-5.6171E-003
7849	7.7279E-001	1.2142E-003	1.2477E-001	10560	1.2577E-002	-1.0490E-002	-7.9456E-003	6.0245E-003	-5.0841E-003
7850	7.6991E-001	1.2147E-003	1.2527E-001	10636	1.2547E-002	-1.0551E-002	-7.8939E-003	6.0278E-003	-4.2011E-003
7851	7.6739E-001	1.2056E-003	1.2397E-001	10574	1.2478E-002	-1.0586E-002	-8.2448E-003	6.4290E-003	-4.7596E-003
7852	7.6483E-001	1.2095E-003	1.2459E-001	10612	1.2436E-002	-1.0510E-002	-8.1423E-003	6.8033E-003	-4.7128E-003
7853	7.6299E-001	1.2049E-003	1.2360E-001	10522	1.2485E-002	-1.0532E-002	-8.0662E-003	6.9686E-003	-4.6268E-003
7854	7.6372E-001	1.2155E-003	1.2546E-001	10652	1.2596E-002	-1.0557E-002	-8.2078E-003	7.1339E-003	-4.6704E-003
7855	7.6409E-001	1.2099E-003	1.2450E-001	10588	1.2579E-002	-1.0544E-002	-8.0586E-003	6.9622E-003	-4.2999E-003
7856	7.6516E-001	1.2141E-003	1.2550E-001	10686	1.2667E-002	-1.0580E-002	-7.9144E-003	6.8370E-003	-4.3300E-003
7857	7.6724E-001	1.2101E-003	1.2518E-001	10701	1.2597E-002	-1.0685E-002	-7.8872E-003	6.4840E-003	-5.0577E-003
7858	7.6831E-001	1.2003E-003	1.2436E-001	10735	1.2477E-002	-1.0596E-002	-7.9183E-003	6.4700E-003	-5.0619E-003
7859	7.7019E-001	1.2042E-003	1.2505E-001	10783	1.2521E-002	-1.0666E-002	-7.6094E-003	6.9450E-003	-5.1273E-003
7860	7.7210E-001	1.2092E-003	1.2554E-001	10780	1.2665E-002	-1.0727E-002	-7.6205E-003	6.6338E-003	-4.8387E-003
7861	7.7346E-001	1.2134E-003	1.2641E-001	10853	1.2722E-002	-1.0740E-002	-7.5790E-003	6.2002E-003	-4.7532E-003
7862	7.7376E-001	1.2051E-003	1.2525E-001	10802	1.2662E-002	-1.0717E-002	-7.5419E-003	6.2149E-003	-5.3096E-003
7863	7.7341E-001	1.2104E-003	1.2637E-001	10901	1.2694E-002	-1.0717E-002	-7.9697E-003	6.8224E-003	-5.2662E-003
7864	7.7332E-001	1.2097E-003	1.2574E-001	10803	1.2729E-002	-1.0639E-002	-8.0090E-003	6.8421E-003	-4.7142E-003
7865	7.7291E-001	1.2160E-003	1.2665E-001	10848	1.2754E-002	-1.0620E-002	-7.8143E-003	6.6950E-003	-4.4580E-003
7866	7.7360E-001	1.2219E-003	1.2674E-001	10758	1.2848E-002	-1.0653E-002	-7.5080E-003	6.8687E-003	-4.3921E-003
7867	7.7434E-001	1.2239E-003	1.2687E-001	10747	1.2878E-002	-1.0736E-002	-7.5045E-003	7.1327E-003	-4.6487E-003
7868	7.7428E-001	1.2227E-003	1.2716E-001	10817	1.2778E-002	-1.0815E-002	-7.9658E-003	7.5198E-003	-5.2954E-003
7869	7.7404E-001	1.2121E-003	1.2577E-001	10766	1.2630E-002	-1.0770E-002	-7.8936E-003	7.5236E-003	-5.1262E-003
7870	7.7232E-001	1.2141E-003	1.2641E-001	10840	1.2645E-002	-1.0760E-002	-7.8260E-003	7.0510E-003	-4.8002E-003
7871	7.6993E-001	1.2014E-003	1.2481E-001	10792	1.2594E-002	-1.0509E-002	-7.8736E-003	6.8703E-003	-4.6374E-003
7872	7.6792E-001	1.2000E-003	1.2515E-001	10876	1.2508E-002	-1.0535E-002	-7.7498E-003	6.5964E-003	-4.8319E-003
7873	7.6546E-001	1.1863E-003	1.2353E-001	10844	1.2390E-002	-1.0545E-002	-7.9708E-003	6.4231E-003	-5.2220E-003
7874	7.6346E-001	1.1839E-003	1.2407E-001	10982	1.2393E-002	-1.0422E-002	-8.2609E-003	6.8354E-003	-5.2390E-003
7875	7.6136E-001	1.1876E-003	1.2389E-001	10882	1.2495E-002	-1.0478E-002	-8.1133E-003	6.7533E-003	-5.1181E-003
7876	7.6085E-001	1.1931E-003	1.2448E-001	10884	1.2511E-002	-1.0460E-002	-7.9456E-003	6.3772E-003	-5.1495E-003
7877	7.6197E-001	1.1882E-003	1.2406E-001	10901	1.2444E-002	-1.0400E-002	-8.0238E-003	6.1777E-003	-5.4859E-003
7878	7.6237E-001	1.2038E-003	1.2519E-001	10815	1.2445E-002	-1.0458E-002	-8.0925E-003	6.0660E-003	-5.5070E-003
7879	7.6219E-001	1.2213E-003	1.2692E-001	10801	1.2521E-002	-1.0384E-002	-7.7016E-003	5.9926E-003	-5.3798E-003
7880	7.6191E-001	1.1931E-003	1.2376E-001	10759	1.2497E-002	-1.0282E-002	-7.7779E-003	5.9338E-003	-5.1741E-003
7881	7.6112E-001	1.1956E-003	1.2447E-001	10838	1.2455E-002	-1.0360E-002	-7.9557E-003	6.5029E-003	-4.9767E-003
7882	7.6041E-001	1.1963E-003	1.2418E-001	10776	1.2514E-002	-1.0287E-002	-8.2690E-003	6.8398E-003	-4.7793E-003
7883	7.5991E-001	1.1950E-003	1.2476E-001	10900	1.2499E-002	-1.0288E-002	-8.1818E-003	6.7822E-003	-4.6738E-003
7884	7.6013E-001	1.1906E-003	1.2386E-001	10823	1.2480E-002	-1.0407E-002	-7.7932E-003	7.3117E-003	-4.9313E-003
7885	7.6083E-001	1.2040E-003	1.2616E-001	10979	1.2612E-002	-1.0649E-002	-8.0278E-003	7.2445E-003	-4.8809E-003
7886	7.6216E-001	1.1967E-003	1.2551E-001	10998	1.2626E-002	-1.0583E-002	-7.9001E-003	6.3660E-003	-4.8718E-003
7887	7.6426E-001	1.2008E-003	1.2583E-001	10981	1.2706E-002	-1.0586E-002	-7.8676E-003	6.3240E-003	-4.8668E-003
7888	7.6652E-001	1.2033E-003	1.2649E-001	11050	1.2689E-002	-1.0822E-002	-8.1380E-003	6.7158E-003	-5.2477E-003
7889	7.6817E-001	1.2041E-003	1.2616E-001	10979	1.2692E-002	-1.0716E-002	-8.1524E-003	6.9139E-003	-5.1426E-003
7890	7.7043E-001	1.2070E-003	1.2720E-001	11105	1.2731E-002	-1.0635E-002	-7.8601E-003	7.1033E-003	-5.4876E-003
7891	7.7071E-001	1.1989E-003	1.2586E-001	11022	1.2672E-002	-1.0606E-002	-7.7160E-003	7.2430E-003	-5.7308E-003
