# lambda	flux	error	variance	counts	eig1	eig2	eig3	eig4	eig5
3743	8.6244E-001	1.6615E-003	1.3729E-001	6828	-1.0645E-002	1.1174E-002	-7.4050E-003	4.0799E-002	9.4375E-003
3744	8.4125E-001	1.6747E-003	1.3838E-001	6828	-1.1127E-002	1.1055E-002	-7.8571E-003	4.0765E-002	8.4383E-003
3745	8.1442E-001	1.6514E-003	1.3645E-001	6827	-1.1035E-002	1.0861E-002	-8.7108E-003	3.8948E-002	8.7379E-003
3746	7.7835E-001	1.6271E-003	1.3443E-001	6826	-1.1142E-002	9.4737E-003	-8.3535E-003	3.6028E-002	7.3078E-003
3747	7.3506E-001	1.6253E-003	1.3429E-001	6827	-1.1225E-002	8.7565E-003	-7.7514E-003	3.6344E-002	8.6501E-003
3748	6.9014E-001	1.6019E-003	1.3235E-001	6827	-1.1329E-002	7.9768E-003	-8.7053E-003	3.5421E-002	8.5825E-003
3749	6.4842E-001	1.5905E-003	1.3142E-001	6828	-1.1571E-002	6.9198E-003	-8.8058E-003	3.2063E-002	5.2749E-003
3750	6.3641E-001	1.5769E-003	1.3031E-001	6829	-1.2029E-002	5.8448E-003	-7.1176E-003	3.2555E-002	4.3601E-003
3751	6.5194E-001	1.5827E-003	1.3081E-001	6831	-1.1919E-002	5.9846E-003	-6.7285E-003	3.2295E-002	7.3707E-003
3752	6.8386E-001	1.5353E-003	1.2690E-001	6832	-1.0190E-002	7.0037E-003	-3.7024E-003	3.1318E-002	8.6448E-003
3753	7.2461E-001	1.4952E-003	1.2358E-001	6832	-8.7117E-003	8.0693E-003	-4.3591E-003	3.2327E-002	1.0449E-002
3754	7.7890E-001	1.5193E-003	1.2557E-001	6832	-7.9764E-003	9.0870E-003	-5.5011E-003	3.5267E-002	1.1239E-002
3755	8.3769E-001	1.5529E-003	1.2835E-001	6832	-8.0180E-003	1.0304E-002	-6.3722E-003	3.6457E-002	1.4184E-002
3756	8.7751E-001	1.5947E-003	1.3181E-001	6832	-8.6000E-003	1.1719E-002	-6.8932E-003	3.8111E-002	1.4666E-002
3757	8.8853E-001	1.6202E-003	1.3392E-001	6832	-9.3627E-003	1.1625E-002	-7.1509E-003	3.7616E-002	1.3622E-002
3758	8.6846E-001	1.6743E-003	1.3839E-001	6832	-1.0757E-002	1.1762E-002	-6.4651E-003	3.8278E-002	9.5148E-003
3759	8.4491E-001	1.6718E-003	1.3817E-001	6831	-1.1464E-002	1.1172E-002	-6.7816E-003	3.8986E-002	6.2711E-003
3760	8.4632E-001	1.6659E-003	1.3768E-001	6831	-1.1585E-002	1.1004E-002	-7.4278E-003	3.7703E-002	5.3759E-003
3761	8.6550E-001	1.6643E-003	1.3755E-001	6831	-1.1147E-002	1.1766E-002	-6.5608E-003	3.7282E-002	8.3414E-003
3762	8.8190E-001	1.6454E-003	1.3599E-001	6831	-1.0695E-002	1.1655E-002	-6.1870E-003	3.8443E-002	1.1524E-002
3763	8.8864E-001	1.6745E-003	1.3840E-001	6831	-1.0901E-002	1.1663E-002	-6.1797E-003	3.8795E-002	1.0069E-002
3764	8.8286E-001	1.6845E-003	1.3922E-001	6831	-1.1384E-002	1.1965E-002	-8.3091E-003	3.8597E-002	7.6423E-003
3765	8.7011E-001	1.6455E-003	1.3601E-001	6832	-1.1020E-002	1.1370E-002	-8.4331E-003	3.7777E-002	9.8647E-003
3766	8.4717E-001	1.6070E-003	1.3282E-001	6832	-1.0486E-002	9.8236E-003	-8.4260E-003	3.6929E-002	1.0946E-002
3767	8.0856E-001	1.5791E-003	1.3052E-001	6832	-1.0078E-002	9.1010E-003	-8.5297E-003	3.4975E-002	9.7687E-003
3768	7.5939E-001	1.5229E-003	1.2588E-001	6832	-9.5948E-003	7.7616E-003	-8.2820E-003	3.4562E-002	6.1707E-003
3769	7.2510E-001	1.4953E-003	1.2359E-001	6832	-9.7090E-003	7.0062E-003	-6.4934E-003	3.4419E-002	6.0786E-003
3770	7.1507E-001	1.5240E-003	1.2597E-001	6832	-1.0526E-002	6.9712E-003	-6.1040E-003	3.2459E-002	7.2049E-003
3771	7.1745E-001	1.5692E-003	1.2970E-001	6832	-1.1820E-002	6.5865E-003	-4.6356E-003	3.1661E-002	1.1268E-002
3772	7.2398E-001	1.5379E-003	1.2711E-001	6831	-1.0987E-002	6.3945E-003	-4.7038E-003	3.1261E-002	1.1902E-002
3773	7.3679E-001	1.4811E-003	1.2241E-001	6831	-9.1941E-003	6.7995E-003	-5.3412E-003	3.1452E-002	1.0137E-002
3774	7.6716E-001	1.4875E-003	1.2294E-001	6831	-7.9301E-003	7.9847E-003	-5.2181E-003	3.3829E-002	1.2570E-002
3775	8.0836E-001	1.4689E-003	1.2141E-001	6832	-8.0525E-003	9.2979E-003	-5.1720E-003	3.2621E-002	1.1065E-002
3776	8.4465E-001	1.4927E-003	1.2338E-001	6832	-8.5298E-003	1.0115E-002	-5.4240E-003	3.3798E-002	1.2045E-002
3777	8.8328E-001	1.5414E-003	1.2740E-001	6832	-8.8236E-003	1.0704E-002	-5.0565E-003	3.5195E-002	1.3259E-002
3778	9.2338E-001	1.5873E-003	1.3120E-001	6832	-9.2388E-003	1.1772E-002	-5.3947E-003	3.7482E-002	1.2003E-002
3779	9.5866E-001	1.6393E-003	1.3550E-001	6832	-9.7336E-003	1.2465E-002	-5.3641E-003	3.8254E-002	1.1908E-002
3780	9.9108E-001	1.6698E-003	1.3801E-001	6832	-9.8608E-003	1.3361E-002	-5.6892E-003	4.0658E-002	1.3525E-002
3781	1.0195E+000	1.6866E-003	1.3939E-001	6831	-9.9999E-003	1.4001E-002	-5.0639E-003	4.1217E-002	1.2546E-002
3782	1.0370E+000	1.6828E-003	1.3908E-001	6831	-1.0190E-002	1.4250E-002	-5.6141E-003	4.0117E-002	1.1439E-002
3783	1.0405E+000	1.6730E-003	1.3827E-001	6831	-1.0240E-002	1.4076E-002	-4.7384E-003	4.1146E-002	1.0275E-002
3784	1.0461E+000	1.7085E-003	1.4121E-001	6831	-1.0327E-002	1.4101E-002	-5.8854E-003	4.1479E-002	1.2712E-002
3785	1.0448E+000	1.7079E-003	1.4115E-001	6831	-1.0424E-002	1.3772E-002	-6.5637E-003	4.1791E-002	1.4048E-002
3786	1.0247E+000	1.7002E-003	1.4053E-001	6832	-1.0895E-002	1.3643E-002	-7.4323E-003	4.0575E-002	1.0232E-002
3787	9.9205E-001	1.7132E-003	1.4160E-001	6832	-1.1598E-002	1.3303E-002	-7.1781E-003	3.9083E-002	7.8515E-003
3788	9.6445E-001	1.6912E-003	1.3978E-001	6831	-1.1982E-002	1.2436E-002	-7.5526E-003	3.9595E-002	3.8976E-003
3789	9.4831E-001	1.6851E-003	1.3926E-001	6830	-1.1824E-002	1.2679E-002	-8.1345E-003	3.9546E-002	7.2055E-003
3790	9.3149E-001	1.6532E-003	1.3663E-001	6830	-1.1677E-002	1.2249E-002	-7.2897E-003	3.7621E-002	8.8406E-003
3791	9.1660E-001	1.6175E-003	1.3367E-001	6830	-1.1237E-002	1.1850E-002	-6.3706E-003	3.6693E-002	8.0447E-003
3792	9.0053E-001	1.6286E-003	1.3460E-001	6831	-1.0910E-002	1.1577E-002	-7.1465E-003	3.8018E-002	9.5518E-003
3793	8.7301E-001	1.5957E-003	1.3188E-001	6831	-1.0674E-002	1.0418E-002	-7.1888E-003	3.5153E-002	8.8196E-003
3794	8.2679E-001	1.5562E-003	1.2863E-001	6832	-1.0175E-002	9.9720E-003	-6.9194E-003	3.4508E-002	9.7007E-003
3795	7.7174E-001	1.4879E-003	1.2298E-001	6832	-9.7599E-003	8.2941E-003	-8.4766E-003	3.2316E-002	8.6365E-003
3796	7.2483E-001	1.4308E-003	1.1826E-001	6832	-9.7545E-003	7.0899E-003	-7.6726E-003	3.1065E-002	5.7083E-003
3797	7.0215E-001	1.5103E-003	1.2484E-001	6832	-1.1082E-002	6.4748E-003	-5.7136E-003	3.2152E-002	3.9581E-003
3798	7.0381E-001	1.5762E-003	1.3028E-001	6832	-1.3157E-002	6.3002E-003	-3.9084E-003	3.0704E-002	9.5672E-003
3799	6.9843E-001	1.6091E-003	1.3300E-001	6832	-1.3345E-002	6.6219E-003	-3.4715E-003	2.9658E-002	1.0589E-002
3800	6.9339E-001	1.5083E-003	1.2467E-001	6832	-1.1465E-002	6.0920E-003	-3.9908E-003	3.0129E-002	5.8109E-003
3801	7.2219E-001	1.4276E-003	1.1800E-001	6832	-8.9757E-003	6.6898E-003	-4.6285E-003	3.1759E-002	5.2019E-003
3802	7.8158E-001	1.4335E-003	1.1848E-001	6832	-8.2569E-003	8.6610E-003	-6.4037E-003	3.1894E-002	1.0210E-002
3803	8.4217E-001	1.4578E-003	1.2049E-001	6831	-8.4119E-003	9.8477E-003	-6.8804E-003	3.2304E-002	1.1749E-002
3804	8.9530E-001	1.4969E-003	1.2372E-001	6831	-8.6235E-003	1.0866E-002	-5.0612E-003	3.3321E-002	1.3736E-002
3805	9.3077E-001	1.5536E-003	1.2840E-001	6831	-9.0568E-003	1.2011E-002	-5.9081E-003	3.4621E-002	1.3704E-002
3806	9.5002E-001	1.5559E-003	1.2859E-001	6831	-9.4109E-003	1.1799E-002	-7.0251E-003	3.5668E-002	1.0354E-002
3807	9.5497E-001	1.5640E-003	1.2925E-001	6830	-9.9746E-003	1.2049E-002	-5.6022E-003	3.5902E-002	7.8924E-003
3808	9.6737E-001	1.6012E-003	1.3232E-001	6830	-1.0762E-002	1.2805E-002	-4.9399E-003	3.5452E-002	5.8606E-003
3809	9.9850E-001	1.6536E-003	1.3664E-001	6829	-1.1089E-002	1.3608E-002	-5.5959E-003	3.7212E-002	1.0446E-002
3810	1.0348E+000	1.6493E-003	1.3629E-001	6829	-1.0924E-002	1.4149E-002	-5.4767E-003	3.7624E-002	1.3076E-002
3811	1.0570E+000	1.6416E-003	1.3565E-001	6829	-1.0379E-002	1.4284E-002	-4.9286E-003	3.7757E-002	1.2375E-002
3812	1.0614E+000	1.6573E-003	1.3694E-001	6828	-1.0585E-002	1.4207E-002	-6.0028E-003	3.7795E-002	1.1345E-002
3813	1.0431E+000	1.6710E-003	1.3807E-001	6828	-1.1682E-002	1.4132E-002	-6.2029E-003	3.6222E-002	8.9097E-003
3814	1.0118E+000	1.6958E-003	1.4012E-001	6828	-1.2344E-002	1.3701E-002	-6.6588E-003	3.5518E-002	4.6910E-003
3815	9.8365E-001	1.7048E-003	1.4086E-001	6828	-1.2591E-002	1.3474E-002	-6.5722E-003	3.6093E-002	2.3176E-003
3816	9.7599E-001	1.6691E-003	1.3794E-001	6830	-1.2354E-002	1.3143E-002	-6.2363E-003	3.6589E-002	1.9533E-003
3817	9.8610E-001	1.6802E-003	1.3885E-001	6829	-1.2215E-002	1.3956E-002	-5.7408E-003	3.6700E-002	4.6202E-003
3818	9.9658E-001	1.6655E-003	1.3762E-001	6828	-1.1619E-002	1.4992E-002	-4.4607E-003	3.4632E-002	7.1607E-003
3819	9.9088E-001	1.6374E-003	1.3529E-001	6828	-1.1396E-002	1.4802E-002	-3.5501E-003	3.2763E-002	7.9984E-003
3820	9.6367E-001	1.6231E-003	1.3411E-001	6827	-1.1683E-002	1.4281E-002	-2.7722E-003	2.9992E-002	4.3708E-003
3821	9.3558E-001	1.6370E-003	1.3526E-001	6827	-1.2066E-002	1.3965E-002	-2.8341E-003	3.2260E-002	7.5801E-005
3822	9.4016E-001	1.6544E-003	1.3669E-001	6827	-1.1752E-002	1.4147E-002	-3.1304E-003	3.4271E-002	3.2796E-003
3823	9.6111E-001	1.6273E-003	1.3445E-001	6827	-1.1346E-002	1.4511E-002	-5.2948E-003	3.3116E-002	6.8146E-003
3824	9.6089E-001	1.6245E-003	1.3421E-001	6826	-1.1615E-002	1.4026E-002	-7.1473E-003	3.2612E-002	6.8453E-003
3825	9.3178E-001	1.6327E-003	1.3488E-001	6825	-1.2357E-002	1.3148E-002	-6.9810E-003	3.4263E-002	5.7837E-003
3826	8.9659E-001	1.6405E-003	1.3552E-001	6825	-1.2776E-002	1.1787E-002	-6.4008E-003	3.4970E-002	2.9073E-003
3827	8.7451E-001	1.6198E-003	1.3381E-001	6824	-1.2850E-002	1.1347E-002	-7.7858E-003	3.4182E-002	3.2609E-003
3828	8.5760E-001	1.6322E-003	1.3484E-001	6825	-1.2467E-002	1.1787E-002	-9.2508E-003	3.3570E-002	3.7178E-003
3829	8.3737E-001	1.5718E-003	1.2986E-001	6826	-1.1880E-002	1.1082E-002	-8.1507E-003	3.1711E-002	2.7598E-003
3830	8.1478E-001	1.5221E-003	1.2576E-001	6827	-1.1318E-002	1.0748E-002	-8.4961E-003	3.2082E-002	5.8575E-003
3831	7.8413E-001	1.4809E-003	1.2235E-001	6827	-1.0986E-002	1.0269E-002	-8.4531E-003	3.0433E-002	7.1269E-003
3832	7.3725E-001	1.4679E-003	1.2129E-001	6828	-1.1060E-002	9.3163E-003	-7.9590E-003	3.0054E-002	5.2688E-003
3833	6.8395E-001	1.4341E-003	1.1850E-001	6828	-1.1112E-002	7.4534E-003	-8.1192E-003	2.9171E-002	2.5345E-003
3834	6.5683E-001	1.4448E-003	1.1938E-001	6828	-1.1935E-002	5.3665E-003	-6.6781E-003	2.8925E-002	-5.0173E-004
3835	6.7754E-001	1.5645E-003	1.2928E-001	6829	-1.4361E-002	5.9141E-003	-5.4070E-003	2.7091E-002	3.0792E-003
3836	7.0637E-001	1.6476E-003	1.3615E-001	6829	-1.6247E-002	6.0617E-003	-3.7833E-003	2.5957E-002	1.0872E-002
3837	6.9419E-001	1.5669E-003	1.2948E-001	6829	-1.4959E-002	6.2032E-003	-3.9653E-003	2.3826E-002	8.8927E-003
3838	6.6285E-001	1.4160E-003	1.1701E-001	6829	-1.1797E-002	5.7671E-003	-4.2698E-003	2.6032E-002	3.0819E-003
3839	6.6248E-001	1.3884E-003	1.1473E-001	6829	-1.0235E-002	7.2296E-003	-5.7184E-003	2.6482E-002	2.7029E-003
3840	7.0089E-001	1.4097E-003	1.1649E-001	6829	-1.0272E-002	8.5267E-003	-6.8427E-003	2.7648E-002	5.4481E-003
3841	7.5370E-001	1.4255E-003	1.1780E-001	6829	-1.0276E-002	8.9663E-003	-7.7713E-003	2.7909E-002	6.4356E-003
3842	8.1036E-001	1.4690E-003	1.2139E-001	6829	-1.0362E-002	1.0247E-002	-6.7865E-003	2.9724E-002	7.0735E-003
3843	8.6461E-001	1.4822E-003	1.2248E-001	6829	-1.0546E-002	1.1584E-002	-6.6616E-003	2.9527E-002	8.4162E-003
3844	9.1180E-001	1.4961E-003	1.2363E-001	6829	-1.0064E-002	1.2419E-002	-5.7255E-003	3.0563E-002	8.0883E-003
3845	9.4226E-001	1.5269E-003	1.2618E-001	6829	-1.0144E-002	1.3125E-002	-5.6834E-003	3.3239E-002	8.8618E-003
3846	9.6237E-001	1.5278E-003	1.2625E-001	6829	-1.0584E-002	1.2866E-002	-5.5185E-003	3.1129E-002	6.8853E-003
3847	9.8151E-001	1.5494E-003	1.2804E-001	6829	-1.0906E-002	1.2760E-002	-6.1886E-003	3.2096E-002	7.1245E-003
3848	1.0012E+000	1.5583E-003	1.2878E-001	6829	-1.0782E-002	1.3676E-002	-5.9384E-003	3.2607E-002	7.0924E-003
3849	1.0110E+000	1.5615E-003	1.2904E-001	6830	-1.0745E-002	1.3897E-002	-5.5335E-003	3.2372E-002	6.7804E-003
3850	1.0086E+000	1.6108E-003	1.3313E-001	6831	-1.1514E-002	1.3407E-002	-6.0242E-003	3.4136E-002	6.7464E-003
3851	1.0118E+000	1.6047E-003	1.3261E-001	6830	-1.1561E-002	1.3669E-002	-5.3152E-003	3.3199E-002	4.3959E-003
3852	1.0298E+000	1.6152E-003	1.3349E-001	6831	-1.1226E-002	1.4491E-002	-5.3519E-003	3.3117E-002	5.9896E-003
3853	1.0462E+000	1.6252E-003	1.3432E-001	6831	-1.1323E-002	1.5161E-002	-6.3718E-003	3.3090E-002	8.9337E-003
3854	1.0506E+000	1.6320E-003	1.3487E-001	6830	-1.1673E-002	1.5287E-002	-4.4715E-003	3.2984E-002	7.3366E-003
3855	1.0429E+000	1.6426E-003	1.3575E-001	6830	-1.1879E-002	1.5192E-002	-4.1218E-003	3.2983E-002	4.3534E-003
3856	1.0304E+000	1.6321E-003	1.3488E-001	6830	-1.2250E-002	1.4822E-002	-4.3915E-003	3.1763E-002	3.3680E-003
3857	1.0234E+000	1.6261E-003	1.3438E-001	6830	-1.2333E-002	1.4463E-002	-4.3928E-003	3.0685E-002	3.1331E-003
3858	1.0241E+000	1.6227E-003	1.3411E-001	6830	-1.2308E-002	1.4617E-002	-4.7389E-003	3.0894E-002	4.3248E-003
3859	1.0210E+000	1.6849E-003	1.3924E-001	6830	-1.2801E-002	1.5252E-002	-5.4249E-003	3.1608E-002	4.7622E-003
3860	1.0119E+000	1.6667E-003	1.3774E-001	6830	-1.2706E-002	1.5154E-002	-5.3941E-003	3.3326E-002	1.8013E-003
3861	1.0139E+000	1.6655E-003	1.3764E-001	6830	-1.2662E-002	1.4892E-002	-5.6021E-003	3.2296E-002	1.6301E-003
3862	1.0396E+000	1.6380E-003	1.3537E-001	6830	-1.2321E-002	1.5276E-002	-5.5925E-003	3.1174E-002	4.9712E-003
3863	1.0666E+000	1.6359E-003	1.3520E-001	6830	-1.1716E-002	1.5826E-002	-5.8412E-003	3.1504E-002	6.2793E-003
3864	1.0736E+000	1.5806E-003	1.3062E-001	6830	-1.1208E-002	1.4935E-002	-3.8557E-003	3.2430E-002	5.5351E-003
3865	1.0709E+000	1.5970E-003	1.3198E-001	6830	-1.1079E-002	1.4961E-002	-3.7131E-003	3.2992E-002	5.2802E-003
3866	1.0700E+000	1.5933E-003	1.3168E-001	6830	-1.1157E-002	1.4856E-002	-4.2245E-003	3.2524E-002	3.2507E-003
3867	1.0805E+000	1.6238E-003	1.3421E-001	6831	-1.1978E-002	1.4869E-002	-1.6862E-003	3.3536E-002	8.2937E-004
3868	1.1172E+000	1.7086E-003	1.4121E-001	6831	-1.3511E-002	1.5943E-002	5.0532E-003	3.1817E-002	-9.7615E-004
3869	1.1616E+000	1.8487E-003	1.5279E-001	6831	-1.5163E-002	1.7915E-002	1.2947E-002	3.0262E-002	5.5886E-003
3870	1.1563E+000	1.8599E-003	1.5372E-001	6831	-1.5704E-002	1.7664E-002	1.2020E-002	2.8717E-002	6.3085E-003
3871	1.0966E+000	1.7501E-003	1.4464E-001	6831	-1.4669E-002	1.6065E-002	5.7556E-003	2.9791E-002	2.4652E-003
3872	1.0311E+000	1.6356E-003	1.3517E-001	6830	-1.2965E-002	1.4026E-002	-6.1121E-004	3.1035E-002	-4.8292E-004
3873	9.8903E-001	1.5698E-003	1.2972E-001	6829	-1.2269E-002	1.3090E-002	-4.0390E-003	3.0247E-002	-1.6160E-003
3874	9.8314E-001	1.5448E-003	1.2764E-001	6828	-1.1938E-002	1.3147E-002	-4.7792E-003	2.8866E-002	7.8366E-004
3875	9.9976E-001	1.5591E-003	1.2884E-001	6829	-1.1232E-002	1.3639E-002	-6.2277E-003	2.9482E-002	5.8144E-003
3876	1.0118E+000	1.5171E-003	1.2537E-001	6829	-1.0637E-002	1.3772E-002	-5.6010E-003	2.9939E-002	9.5623E-003
3877	9.9945E-001	1.5463E-003	1.2778E-001	6829	-1.1026E-002	1.3811E-002	-6.8268E-003	2.9835E-002	7.8032E-003
3878	9.6720E-001	1.5210E-003	1.2569E-001	6829	-1.1267E-002	1.2850E-002	-6.2463E-003	3.1448E-002	3.7208E-003
3879	9.3728E-001	1.5032E-003	1.2422E-001	6829	-1.1489E-002	1.1919E-002	-6.5775E-003	3.1118E-002	2.7487E-003
3880	9.2817E-001	1.4991E-003	1.2388E-001	6829	-1.1301E-002	1.1880E-002	-6.6146E-003	3.1674E-002	5.2470E-003
3881	9.2693E-001	1.4400E-003	1.1900E-001	6829	-1.0255E-002	1.1877E-002	-6.3494E-003	3.0482E-002	8.4061E-003
3882	9.0639E-001	1.4303E-003	1.1819E-001	6829	-9.8843E-003	1.1666E-002	-7.2073E-003	2.7866E-002	6.7759E-003
3883	8.7599E-001	1.4198E-003	1.1732E-001	6829	-9.9135E-003	1.0775E-002	-7.6352E-003	2.8615E-002	6.8000E-003
3884	8.4630E-001	1.3912E-003	1.1497E-001	6829	-9.3706E-003	1.0276E-002	-7.6266E-003	2.8773E-002	6.2716E-003
3885	8.1046E-001	1.3818E-003	1.1419E-001	6829	-9.5433E-003	9.8144E-003	-7.8115E-003	2.7811E-002	7.1148E-003
3886	7.6163E-001	1.3483E-003	1.1141E-001	6829	-1.0137E-002	7.6652E-003	-8.3000E-003	2.7764E-002	3.9918E-003
3887	7.3658E-001	1.4200E-003	1.1734E-001	6829	-1.2187E-002	5.9059E-003	-6.0998E-003	2.8848E-002	-6.3812E-003
3888	7.9380E-001	1.7145E-003	1.4168E-001	6829	-1.8024E-002	5.6529E-003	2.5908E-004	2.8543E-002	-3.6794E-003
3889	9.0238E-001	2.1718E-003	1.7947E-001	6829	-2.5432E-002	8.4438E-003	3.8717E-003	2.4388E-002	1.3120E-002
3890	9.3122E-001	2.2775E-003	1.8821E-001	6829	-2.6992E-002	8.0560E-003	3.3548E-003	2.4201E-002	2.0836E-002
3891	8.4664E-001	1.8549E-003	1.5329E-001	6829	-2.0378E-002	5.1118E-003	7.1028E-004	2.9406E-002	5.0575E-003
3892	7.6603E-001	1.4084E-003	1.1639E-001	6829	-1.2145E-002	4.2797E-003	-3.0556E-003	3.0622E-002	-2.0173E-003
3893	7.6396E-001	1.2707E-003	1.0500E-001	6828	-8.2033E-003	6.6005E-003	-5.2850E-003	2.7279E-002	2.7679E-003
3894	7.9785E-001	1.2735E-003	1.0523E-001	6828	-8.1657E-003	8.4052E-003	-6.1421E-003	2.8745E-002	7.0516E-003
3895	8.3035E-001	1.3151E-003	1.0868E-001	6830	-8.6207E-003	8.9632E-003	-7.1808E-003	2.8541E-002	6.6168E-003
3896	8.5949E-001	1.3534E-003	1.1184E-001	6829	-9.0604E-003	9.9700E-003	-7.2874E-003	2.8780E-002	6.7908E-003
3897	8.8921E-001	1.3625E-003	1.1259E-001	6829	-9.3393E-003	1.0475E-002	-6.9996E-003	2.8930E-002	5.6986E-003
3898	9.1823E-001	1.3698E-003	1.1319E-001	6829	-9.6071E-003	1.0593E-002	-6.9951E-003	2.8875E-002	6.9074E-003
3899	9.3378E-001	1.3966E-003	1.1541E-001	6829	-9.6933E-003	1.1042E-002	-7.0892E-003	3.0254E-002	6.3358E-003
3900	9.4493E-001	1.4353E-003	1.1860E-001	6829	-1.0261E-002	1.1578E-002	-6.9786E-003	2.9489E-002	4.7600E-003
3901	9.6198E-001	1.4253E-003	1.1778E-001	6829	-1.0054E-002	1.1575E-002	-6.4438E-003	2.9450E-002	5.6354E-003
3902	9.8393E-001	1.4533E-003	1.2009E-001	6828	-1.0287E-002	1.2474E-002	-7.3481E-003	2.9557E-002	6.8535E-003
3903	1.0011E+000	1.4593E-003	1.2058E-001	6828	-1.0406E-002	1.2819E-002	-7.6828E-003	2.8187E-002	5.9375E-003
3904	9.9980E-001	1.4573E-003	1.2042E-001	6828	-1.0634E-002	1.2587E-002	-6.3878E-003	2.8160E-002	6.0600E-003
3905	9.9492E-001	1.4721E-003	1.2165E-001	6829	-1.1241E-002	1.2756E-002	-6.1055E-003	2.9059E-002	3.9999E-003
3906	9.9073E-001	1.4892E-003	1.2307E-001	6830	-1.1670E-002	1.2858E-002	-6.3040E-003	2.8022E-002	2.9534E-003
3907	9.9652E-001	1.4998E-003	1.2395E-001	6830	-1.1463E-002	1.3361E-002	-5.8857E-003	2.8573E-002	9.8890E-004
3908	1.0212E+000	1.4983E-003	1.2381E-001	6829	-1.0835E-002	1.3944E-002	-5.8045E-003	2.9925E-002	1.8636E-003
3909	1.0534E+000	1.5042E-003	1.2429E-001	6828	-1.0563E-002	1.4321E-002	-5.9046E-003	3.1003E-002	4.9049E-003
3910	1.0762E+000	1.5210E-003	1.2568E-001	6828	-1.0634E-002	1.4387E-002	-5.6976E-003	3.0678E-002	4.3086E-003
3911	1.0876E+000	1.5012E-003	1.2406E-001	6829	-1.0307E-002	1.4211E-002	-5.4412E-003	3.0157E-002	3.7955E-003
3912	1.0889E+000	1.5038E-003	1.2427E-001	6829	-1.0282E-002	1.4361E-002	-5.7197E-003	2.9151E-002	5.8129E-003
3913	1.0851E+000	1.4718E-003	1.2162E-001	6829	-1.0038E-002	1.3993E-002	-4.9685E-003	2.9392E-002	4.3556E-003
3914	1.0736E+000	1.4548E-003	1.2023E-001	6830	-9.9311E-003	1.3753E-002	-4.6793E-003	2.9863E-002	1.6496E-003
3915	1.0675E+000	1.4518E-003	1.1998E-001	6830	-1.0391E-002	1.3482E-002	-4.3758E-003	2.9054E-002	4.2485E-004
3916	1.0655E+000	1.4639E-003	1.2098E-001	6830	-1.0674E-002	1.3411E-002	-4.5792E-003	2.9706E-002	2.3383E-003
3917	1.0622E+000	1.4960E-003	1.2363E-001	6830	-1.0961E-002	1.3874E-002	-5.4654E-003	2.9288E-002	1.2888E-003
3918	1.0551E+000	1.4832E-003	1.2258E-001	6830	-1.1025E-002	1.3658E-002	-5.5235E-003	2.8545E-002	6.8253E-004
3919	1.0447E+000	1.4962E-003	1.2365E-001	6830	-1.0916E-002	1.3944E-002	-4.4587E-003	2.8781E-002	3.8647E-004
3920	1.0327E+000	1.4844E-003	1.2267E-001	6830	-1.1181E-002	1.3833E-002	-4.0575E-003	2.7283E-002	-6.7852E-004
3921	1.0232E+000	1.5102E-003	1.2480E-001	6830	-1.1445E-002	1.4202E-002	-3.8258E-003	2.6454E-002	-5.0006E-004
3922	1.0241E+000	1.5163E-003	1.2532E-001	6831	-1.1258E-002	1.4832E-002	-3.5302E-003	2.6438E-002	-4.7053E-004
3923	1.0311E+000	1.5024E-003	1.2417E-001	6831	-1.1266E-002	1.4718E-002	-4.1793E-003	2.6285E-002	6.0503E-004
3924	1.0386E+000	1.4927E-003	1.2337E-001	6831	-1.1028E-002	1.4189E-002	-4.4356E-003	2.6681E-002	2.3644E-003
3925	1.0358E+000	1.4768E-003	1.2206E-001	6831	-1.0856E-002	1.4312E-002	-4.9269E-003	2.6569E-002	1.9518E-003
3926	1.0195E+000	1.4716E-003	1.2161E-001	6829	-1.0832E-002	1.3822E-002	-4.3240E-003	2.6365E-002	8.4901E-004
3927	9.9278E-001	1.4835E-003	1.2260E-001	6830	-1.1115E-002	1.4025E-002	-4.1605E-003	2.6172E-002	-5.2415E-004
3928	9.6103E-001	1.5030E-003	1.2422E-001	6831	-1.1831E-002	1.3626E-002	-4.5467E-003	2.5927E-002	-2.9268E-003
3929	9.2814E-001	1.5404E-003	1.2730E-001	6830	-1.2474E-002	1.3807E-002	-4.1855E-003	2.5004E-002	-2.4117E-003
3930	8.8834E-001	1.5591E-003	1.2884E-001	6829	-1.3083E-002	1.3295E-002	-4.1168E-003	2.3968E-002	-3.0749E-003
3931	8.4009E-001	1.5820E-003	1.3074E-001	6829	-1.3830E-002	1.2666E-002	-3.9059E-003	2.3613E-002	-3.3029E-003
3932	7.7211E-001	1.5337E-003	1.2674E-001	6829	-1.3824E-002	1.1510E-002	-3.4401E-003	2.2567E-002	-5.3149E-003
3933	6.9438E-001	1.5114E-003	1.2490E-001	6829	-1.3707E-002	1.0418E-002	-5.7482E-003	2.3849E-002	-7.5792E-003
3934	6.4175E-001	1.5084E-003	1.2465E-001	6829	-1.3680E-002	1.0133E-002	-8.4231E-003	2.4731E-002	-9.0246E-003
3935	6.5317E-001	1.5331E-003	1.2669E-001	6829	-1.3695E-002	1.0915E-002	-1.0744E-002	2.5091E-002	-8.4510E-003
